link,title,price,address,owner,baths,postDate,furnished,pets,beds,sizeSF,sizeAC
http://www.kijiji.ca//v-house-for-sale/guelph/beautiful-4-bed-home-or-investment-open-house-sun-mar-6th-2-4pm/1144092686,Beautiful 4 Bed Home or Investment! OPEN HOUSE Sun Mar 6th 2-4pm,"$452,000.00","11 Bennett Ave, Guelph, ON N1E 2C3, Canada",Owner,2 bathrooms,29-Feb-16,,,4 bedrooms,1320,
http://www.kijiji.ca//v-short-term-rental/guelph/short-term-room-for-rent/1144094758,Short term room for rent,$500.00,", Guelph  ON",Owner,1 bathroom,29-Feb-16,Yes,Yes,1 bedroom,,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/spacious-2-bedroom-basement-apartment-in-family-neighbourhood/1144094855,Spacious 2 Bedroom Basement Apartment in Family Neighbourhood!!,"$1,000.00","Westminster Ave, Guelph, ON N1E, Canada",Owner,1 bathroom,29-Feb-16,No,Yes,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/south-end-young-professional-mature-student-only/1144094399,SOUTH END YOUNG PROFESSIONAL / MATURE STUDENT ONLY,$550.00,"105 Bard Blvd #26, Guelph, ON N1L 1B5, Canada",,,29-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/2-bedrooms-for-rent-in-new-south-guelph-townhouse/1144094974,2 Bedrooms for Rent in New South Guelph Townhouse,$425.00,", Guelph   ON",,,29-Feb-16,No,No,,,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/one-bedroom-basement-apartment-available-may-1st/1144095237,ONE Bedroom Basement Apartment Available May 1st,$850.00,"538 Kortright Rd W, Guelph, ON N1G 3N4, Canada",Owner,1 bathroom,29-Feb-16,No,No,,,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/full-2nd-storey-of-heritage-home-downtown-2-parking-spots/1144096089,Full 2nd Storey of Heritage Home Downtown. 2 Parking Spots.,"$1,385.00","34 Duke St, Guelph, ON N1E 5K9, Canada",Owner,1 bathroom,29-Feb-16,No,,,,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/available-furnished-1-bedroom-apartment/1144101180,Available furnished 1 Bedroom apartment,$875.00,", n1k1y6, ON",Owner,1 bathroom,29-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/roommate-needed-for-downtown-apartment-april-1/1144100457,"Roommate needed for downtown apartment, April 1",$600.00,", Guelph  ON",,,29-Feb-16,No,No,,,
http://www.kijiji.ca//v-house-rental/guelph/house-with-4-bedrooms-for-rent-great-location-students-only/1144101458,"HOUSE WITH 4 BEDROOMS FOR RENT, GREAT LOCATION, STUDENTS ONLY","$1,700.00","302 College Ave W #14, Guelph, ON N1G 4T6, Canada",Owner,2.5 bathrooms,29-Feb-16,No,Yes,4 bedrooms,,
http://www.kijiji.ca//v-storage-parking/guelph/storage-space-for-rent-in-arthur-on/1130519855,Storage Space for Rent in Arthur ON,$140.00,", Arthur, ON",Owner,,29-Feb-16,,,,,
http://www.kijiji.ca//v-short-term-rental/guelph/summer-sublet-urgently-needed/1144103697,Summer sublet urgently needed,$715.00,"120 Cassino Ave, Guelph, ON N1E 6J5, Canada",Professional,1 bathroom,29-Feb-16,No,Yes,1 bedroom,,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/quiet-and-cozy-one-bedroom-apartment-all-inclusive-april-1st/1144102270,Quiet and cozy one bedroom apartment- all inclusive (APRIL 1st),$900.00,"Ironwood Rd, Guelph, ON N1G, Canada",Owner,1 bathroom,29-Feb-16,Yes,No,,,
http://www.kijiji.ca//v-1-bedroom-den-apartments-condos/guelph/1-bedroom-den-pet-friendly-condo-in-guelphs-south-end/1144105013,1 Bedroom + Den pet friendly Condo in Guelph's South end,"$1,275.00","45 Kingsbury Square, Guelph, ON N1L 1C3, Canada",Owner,1 bathroom,29-Feb-16,No,Yes,,,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/electrosensitive-sanctuary-may-1st/1144105456,"Electrosensitive Sanctuary, May 1st",$925.00,", N1E 7A6, Guelph, ON",Owner,1 bathroom,29-Feb-16,No,,,,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/perfect-for-mature-student-or-single-professional-couple/1144086419,Perfect for Mature Student or Single Professional/Couple,$875.00,", Guelph, ON",Owner,1 bathroom,29-Feb-16,No,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/looking-for-one-roommate-gordon-wellington/1144134241,Looking for one roommate Gordon/Wellington ,$480.00,Guelph,,,01-Mar-16,No,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/female-roommate-wanted-in-a-great-west-end-location/1144109042,****Female Roommate Wanted - In a Great West End Location****,$375.00,"Imperial Rd S, Guelph, ON N1K, Canada",,,29-Feb-16,No,Yes,,,
http://www.kijiji.ca//v-short-term-rental/guelph/female-student-to-share-house/1130480263,Female student to share house,$300.00,"254 Cole Rd, Guelph, ON N1G 3K4, Canada",Owner,2 bathrooms,01-Mar-16,No,No,1 bedroom,,
http://www.kijiji.ca//v-house-rental/guelph/condo-for-rent-as-of-may-1st/1144140111,Condo for Rent as of May 1st,"$2,375.00","1 Roehampton Crescent, Guelph, ON N1L 1M8, Canada",Owner,4 bathrooms,01-Mar-16,Yes,No,5 bedrooms,,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/amazing-executive-suites-available-for-rent-in-fergus-on/1132764885,"Amazing Executive Suites Available for Rent in Fergus, ON","$1,410.00","912 Kelsowood Lane, Fergus, ON, N1M 3R8",Professional,1 bathroom,01-Mar-16,No,No,,,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/aberdeen-place-fergus-premiere-luxury-rental-apartments/1133236901,Aberdeen Place Fergus' Premiere Luxury Rental Apartments,"$1,390.00","91 westminister cres, fergus, ON, N1M 2R0",Professional,1 bathroom,01-Mar-16,No,No,,,
http://www.kijiji.ca//v-4-plus-bedroom-apartments-condos/guelph/great-student-apartment/1144140501,GREAT STUDENT APARTMENT,$450.00,"302 College Ave W, Guelph, ON N1G 4T6, Canada",Owner,2.5 bathrooms,01-Mar-16,No,No,,,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/brand-new-2nd-storey-unit-downtown-in-heritage-home-w-parking/1144140544,Brand New 2nd Storey Unit Downtown in Heritage Home w/ Parking.,"$1,385.00","34 Duke St, Guelph, ON N1E 5K9, Canada",Owner,1 bathroom,01-Mar-16,No,,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/1-or-2-rooms-available-in-executive-condo-as-of-may-1st-2016/1144141503,"1 or 2 Rooms Available in Executive Condo as of May 1st, 2016",$475.00,"4 Roehampton Crescent, Guelph, ON N1L 1M8, Canada",,,01-Mar-16,Yes,No,,,
http://www.kijiji.ca//v-house-rental/guelph/large-spacious-clean-all-female-house-in-great-downtown-area/1144142747,Large Spacious Clean All Female House in Great Downtown Area,$425.00,"113 Elizabeth Street, Guelph N1G 4A2 ON",Owner,1 bathroom,01-Mar-16,No,No,2 bedrooms,,
http://www.kijiji.ca//v-house-rental/guelph/charming-3-1-bdrm-home-steps-from-downtown-private-clean-1550/1144142271,Charming 3+1 bdrm home steps from downtown PRIVATE & CLEAN $1550,"$1,550.00","42 Ontario St, Guelph, ON N1E 3B1, Canada",Owner,1 bathroom,01-Mar-16,No,Yes,3 bedrooms,1200,
http://www.kijiji.ca//v-room-rental-roommate/guelph/large-bright-clean-bedrooms-in-female-house-steps-from-downtown/1144143306,Large Bright Clean Bedrooms in Female House Steps from Downtown,$425.00,"113 Elizabeth St, Guelph, ON N1E 2X3, Canada",,,01-Mar-16,No,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/large-bedroom-available-may-1st-close-to-downtown/1144146548,"Large bedroom available May 1st, close to downtown!",$560.00,", Guelph  N1E 4J1 ON",,,01-Mar-16,No,Yes,,,
http://www.kijiji.ca//v-house-rental/guelph/spacious-house-w-huge-bedrooms-very-close-to-university-mall/1144144400,Spacious House w/ Huge Bedrooms Very Close to University & Mall,$415.00,"183 Cole Rd, Guelph, ON N1G 4A2, Canada",Owner,1 bathroom,01-Mar-16,No,No,6 or more bedrooms,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/elora-salem-room/1144143598,Elora/Salem Room,$700.00,"Elora, ON  N0B1S0",,,01-Mar-16,Yes,No,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/huge-bedrooms-in-large-house-steps-to-uog-and-stone-rd/1144144730,Huge Bedrooms in Large House Steps to UOG and Stone Rd,$415.00,"183 Cole Rd, Guelph, ON N1G 4A2, Canada",,,01-Mar-16,No,No,,,
http://www.kijiji.ca//v-house-for-sale/guelph/multi-family-home-on-6-5-acres-of-land/1144148739,Multi-Family Home on 6.5 Acres of Land,"$1,499,900.00","7716 Speedvale Ave E, Guelph, ON N1H 6H7, Canada",Professional,6 or more bathrooms,01-Mar-16,,,6 or more bedrooms,5200,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/atwood-suites-2-bedroom-plus-den-apartment-for-rent/1139043914,Atwood Suites  - 2 bedroom plus den Apartment for Rent,"$1,385.00","5 Schroder Crescent, Guelph, ON, N1E 7M6",Professional,1.5 bathrooms,01-Mar-16,No,Yes,,,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/atwood-suites-2-bedroom-apartment-for-rent/1139043921,Atwood Suites  - 2 bedroom Apartment for Rent,"$1,345.00","5 Schroder Crescent, Guelph, ON, N1E 7M6",Professional,1 bathroom,01-Mar-16,No,Yes,,,
http://www.kijiji.ca//v-real-estate-service/guelph/we-buy-houses-of-all-shapes-sizes-and-conditions/1144151598,"WE BUY HOUSES OF ALL SHAPES, SIZES AND CONDITIONS",,N1H 1Y3,,,01-Mar-16,,,,,
http://www.kijiji.ca//v-condo-for-sale/guelph/1-bedroom-condo/1144151626,1 Bedroom Condo,"$214,900.00","45 Kingsbury Square, Guelph, ON N1L 1C3, Canada",Professional,1 bathroom,01-Mar-16,,,1 bedroom,,
http://www.kijiji.ca//v-real-estate-service/guelph/we-help-families-facing-foreclosure-and-save-their-credit/1144151923,WE HELP FAMILIES FACING FORECLOSURE AND SAVE THEIR CREDIT,,N1H 1Y3,,,01-Mar-16,,,,,
http://www.kijiji.ca//v-real-estate-service/guelph/tired-of-being-a-landlord-want-to-sell-your-rental/1144152145,TIRED OF BEING A LANDLORD?  WANT TO SELL YOUR RENTAL?,,N1H 1Y3,,,01-Mar-16,,,,,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/may-1st-43b-college-ave-w-across-from-small-animal-clinic/1144152594,MAY 1ST - 43B College Ave W - across from small animal clinic,"$1,125.00","43 College Ave W, Guelph, ON N1G 1R8, Canada",Professional,1 bathroom,01-Mar-16,No,Yes,,,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/huge-west-end-apartment-available-may-1/1144134243,Huge West End Apartment Available May 1,"$1,250.00","Elmira Rd N, Guelph, ON, Canada",Owner,1 bathroom,01-Mar-16,No,,,,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/2b-unit-available-now/1144161343,2B Unit Available Now,"$1,250.00","444 Victoria Road North, Guelph, ON, N1E 5J8",Professional,2 bathrooms,01-Mar-16,No,,,,
http://www.kijiji.ca//v-house-rental/guelph/5-bdrms-may-2016-students/1144161086,5 BDRMS - MAY 2016 - STUDENTS,"$2,600.00","Sidney Crescent, Guelph, ON N1G, Canada",Owner,3 bathrooms,01-Mar-16,No,No,5 bedrooms,,
http://www.kijiji.ca//v-real-estate-service/guelph/need-a-new-roof-need-home-improvements-use-your-home-equity/1144164220,NEED A NEW ROOF? NEED HOME IMPROVEMENTS? USE YOUR HOME EQUITY!,,"Cambridge, ON N3C 0E9",,,01-Mar-16,,,,,
http://www.kijiji.ca//v-house-rental/guelph/downtown-student-living:-utilities-included/1144167042,Downtown Student Living: Utilities Included,"$1,960.00","161 Neeve St, Guelph, ON N1E 5S4, Canada",Owner,1 bathroom,01-Mar-16,No,No,4 bedrooms,1500,
http://www.kijiji.ca//v-short-term-rental/guelph/lf:-1-bedroom-with-private-bathroom-summer-sublet/1144151811,Wanted: LF: 1 Bedroom with Private Bathroom Summer Sublet,$400.00,", guelph  ON",Owner,1 bathroom,01-Mar-16,Yes,No,1 bedroom,,
http://www.kijiji.ca//v-storage-parking/guelph/outdoor-indoor-storage-boats-cars-rvs-best-prices/1109409864,OUTDOOR +INDOOR STORAGE- BOATS CARS RVS - BEST PRICES,Please Contact,"111238 11 Line, Erin, ON L0N",Owner,,01-Mar-16,,,,,
http://www.kijiji.ca//v-house-rental/guelph/legal-2-bedroom-basement-apartment-available-may-1st/1144169950,LEGAL 2 Bedroom Basement Apartment-Available May 1st,$980.00,", N1G 2S2, Guelph, ON",Owner,1 bathroom,01-Mar-16,No,No,2 bedrooms,,
http://www.kijiji.ca//v-house-for-sale/guelph/stunning-house-beautiful-prospect-point-rd/1144175458,Stunning house - Beautiful Prospect Point Rd,"$249,000.00","433 Prospect Point Rd N, Ridgeway, ON L0S 1N0, Canada",Professional,1 bathroom,01-Mar-16,,,3 bedrooms,1140,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/atwood-suites-2-bedroom-ground-floor-apartment-for-rent/1144177655,Atwood Suites  - 2 bedroom ground floor Apartment for Rent,"$1,345.00","5 Schroder Crescent, Guelph, ON, N1E 7M6",Professional,1 bathroom,01-Mar-16,No,Yes,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/uog-student-rental-545-all-in-3-bedrooms-available/1144180392,UoG STUDENT RENTAL - $545 ALL-IN - 3 BEDROOMS AVAILABLE,$545.00,", Guelph, N1G2Z8, ON",,,01-Mar-16,Yes,No,,,
http://www.kijiji.ca//v-land-for-sale/guelph/beautiful-private-arrow-lakes-recreational-waterfront-acreage/1144181029,Beautiful Private Arrow Lakes Recreational Waterfront Acreage,"$99,900.00",", Burton  BC",Owner,,01-Mar-16,,,,,10.53
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/fergus-gorgeous-large-2-bedroom/1144181259,FERGUS - GORGEOUS LARGE 2 BEDROOM,"$1,200.00","160 St David St S, Fergus, ON N1M 2L3, Canada",Owner,1 bathroom,01-Mar-16,No,No,,,
http://www.kijiji.ca//v-house-rental/guelph/3-1-bedroom-townhome-available-from-april1st/1144181458,3+1 BEDROOM TOWNHOME AVAILABLE FROM APRIL1st,"$1,600.00","Arlington Crescent, Guelph, ON N1L 1C3, Canada",Owner,1.5 bathrooms,01-Mar-16,No,Yes,3 bedrooms,1350,
http://www.kijiji.ca//v-house-for-sale/guelph/executive-manitoulin-waterfront-summer-residence/1144182743,Executive Manitoulin Waterfront Summer Residence,"$349,900.00","Sunsite Estates Rd, Sheguiandah, ON P0P 1W0, Canada",Owner,2.5 bathrooms,01-Mar-16,,,3 bedrooms,2190,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/atwood-suites-2-bedroom-apartment-for-rent/1144177664,Atwood Suites  - 2 bedroom Apartment for Rent,"$1,350.00","5 Schroder Crescent, Guelph, ON, N1E 7M6",Professional,1 bathroom,01-Mar-16,No,Yes,,,
http://www.kijiji.ca//v-commercial-office-space/guelph/looking-for-office-space-with-bathroom/1144186760,Wanted: Looking for office space with bathroom,Please Contact,", Guelph  ON",Owner,,01-Mar-16,No,,,500,
http://www.kijiji.ca//v-storage-parking/guelph/some-place-safe-self-storage/1084535040,SOME PLACE SAFE SELF STORAGE,Please Contact,"199 Victoria Road South, Guelph, ON N1E",Owner,,01-Mar-16,,,,,
http://www.kijiji.ca//v-commercial-office-space/guelph/commercial-space-has-many-possible-uses/1119291436,COMMERCIAL SPACE HAS MANY POSSIBLE USES,"$1,100.00","490 York Rd, Guelph, ON N1E 6V1",Owner,,01-Mar-16,No,,,1300,
http://www.kijiji.ca//v-4-plus-bedroom-apartments-condos/guelph/amazing-4-bedroom-student-apartment/1137090184,AMAZING 4 BEDROOM STUDENT APARTMENT,$525.00,"225 Chancellors Way, Guelph, ON N1G 5K1, Canada",Professional,1 bathroom,01-Mar-16,No,Yes,,,
http://www.kijiji.ca//v-house-for-sale/guelph/renovated-legal-two-unit-home-for-sale/1144191019,RENOVATED LEGAL TWO UNIT HOME FOR SALE!,"$399,900.00","38 Huron St, Guelph, ON N1E 5L4, Canada",Professional,2 bathrooms,01-Mar-16,,,5 bedrooms,,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/2-bedroom-apartment-close-to-wlu/1133796803,2 Bedroom Apartment Close to WLU,"$1,150.00","42 Marshall Street, Waterloo N2J 2T4 ON",Owner,1 bathroom,01-Mar-16,No,No,,,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/atwood-suites-2-bedroom-ground-floor-apartment-for-rent/1144177672,Atwood Suites  - 2 bedroom ground floor Apartment for Rent,"$1,385.00","5 Schroder Crescent, Guelph, ON, N1E 7M6",Professional,1 bathroom,01-Mar-16,No,Yes,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/summer-sublet-available/1144193498,Summer sublet available,$350.00,"100 Woolwich St, Guelph, ON N1H 3V2, Canada",,,01-Mar-16,No,Yes,,,
http://www.kijiji.ca//v-house-rental/guelph/5-bedroom-3-bath-southend-rental-10-min-bus-to-uog/1144197581,5 Bedroom 3 bath Southend Rental! 10 min bus to UoG!,"$2,550.00","Lambeth Way, Guelph, ON N1L, Canada",Owner,2.5 bathrooms,01-Mar-16,No,,5 bedrooms,,
http://www.kijiji.ca//v-house-rental/guelph/solstice-condo-4-3-bedrooms/1144198232,Solstice Condo (4-3 Bedrooms),$495.00,"1291 Gordon St, Guelph, ON N1L 1C9, Canada",Owner,4 bathrooms,01-Mar-16,No,Yes,4 bedrooms,1130,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/atwood-suites-2-bedroom-ground-floor-apartment-for-rent/1144177932,Atwood Suites  - 2 bedroom ground floor Apartment for Rent,"$1,385.00","5 Schroder Crescent, Guelph, ON, N1E 7M6",Professional,1.5 bathrooms,01-Mar-16,No,Yes,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/one-bedroom-available-now-for-500-including-utilities/1144204415,One Bedroom available now for $500 including utilities,$500.00,"Cole Rd, Guelph, ON N1G, Canada",,,01-Mar-16,Yes,No,,,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/quaint-one-bedroom-apt-in-old-university-area/1144112529,Quaint One Bedroom Apt in Old University Area,$725.00,", Guelph, ON",Owner,1 bathroom,01-Mar-16,No,No,,,
http://www.kijiji.ca//v-3-bedroom-apartments-condos/guelph/atwood-suites-3-bedroom-apartment-for-rent/1144177661,Atwood Suites  - 3 bedroom Apartment for Rent,"$1,485.00","5 Schroder Crescent, Guelph, ON, N1E 7M6",Professional,1.5 bathrooms,01-Mar-16,No,Yes,,,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/1-bedroom-apartment-14-mctague-street-available-may-1st/1144207491,1 Bedroom Apartment - 14 McTague Street - Available May 1st,$995.00,"14 McTague St, Guelph, ON N1H 2A6, Canada",Owner,1 bathroom,01-Mar-16,No,,,,
http://www.kijiji.ca//v-short-term-rental/guelph/1-bedroom-available-now-to-april-30th-downtown-400-mth/1144207851,1 Bedroom Available Now to April 30th Downtown!!! $400/Mth,$400.00,"38 Northumberland St, Guelph, ON N1H 3A5, Canada",Owner,2 bathrooms,01-Mar-16,Yes,No,1 bedroom,,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/river-house-condominiums/1144208484,River House Condominiums,"$2,150.00","160 Macdonell St, Guelph, ON N1H 2Z6, Canada",Professional,2 bathrooms,01-Mar-16,No,No,,,
http://www.kijiji.ca//v-house-rental/guelph/charming-student-share:-wifi-302-college-pool-util-all-in/1144211400,"Charming student share: Wifi, 302 College, POOL, util all in",$350.00,"302 College Ave West, N1G 4T6, Guelph, ON",Owner,2 bathrooms,01-Mar-16,Yes,No,1 bedroom,1300,
http://www.kijiji.ca//v-room-rental-roommate/guelph/studio-apartment-all-inclusive-avail-now/1144211188,"Studio apartment, all inclusive, avail. now",$600.00,"Westgate Dr, guelph  ON",,,01-Mar-16,Yes,No,,,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/bright-and-spacious-legal-2-bdrm-utilities-incl-may-1/1144575937,Bright and Spacious LEGAL 2 bdrm- Utilities Incl.-  MAY 1.,"$1,200.00","Kortright Rd E, Guelph, ON N1G, Canada",Owner,2 bathrooms,02-Mar-16,No,,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/room-rental/1144578087,Room Rental,$480.00,"Revell Dr, Guelph, ON, Canada",,,02-Mar-16,Yes,Yes,,,
http://www.kijiji.ca//v-house-rental/guelph/5-bedroom-house-close-to-downtown-500-inclusive/1144066356,5 Bedroom House Close to Downtown $500 inclusive,$500.00,"Neeve Street, Guelph Onatrio  ON",Professional,2 bathrooms,02-Mar-16,No,No,5 bedrooms,2500,
http://www.kijiji.ca//v-house-rental/guelph/5-bedroom-house-southend-550-includes-heat-and-hydro/1137447879,5 Bedroom House southend $550 includes heat and hydro,$550.00,"Youngeman, Guelph, ON",Professional,3 bathrooms,02-Mar-16,No,No,5 bedrooms,2100,
http://www.kijiji.ca//v-house-rental/guelph/4-bedroom-house-downtown-500-inclusive/1144070191,4 Bedroom House Downtown $500 inclusive,$500.00,"161 Neeve St, Guelph, ON N1E 5S4, Canada",Professional,1 bathroom,02-Mar-16,No,No,4 bedrooms,1800,
http://www.kijiji.ca//v-room-rental-roommate/guelph/bright-room-in-quiet-and-clean-townhouse/1144580487,Bright Room in  Quiet and Clean Townhouse,$600.00,"365 Watson Pkwy N, Guelph, ON N1E 7K5, Canada",,,02-Mar-16,Yes,No,,,
http://www.kijiji.ca//v-2-bedroom-apartments-condos/guelph/penthouse-condo-for-rent/1085782531,Penthouse Condo for rent,$600.00,"Guelph, ON, Canada",Owner,1 bathroom,02-Mar-16,No,No,,,
http://www.kijiji.ca//v-1-bedroom-apartments-condos/guelph/modern-bright-one-bedroom-apt-in-south-end/1144581539,Modern bright one bedroom apt in south end,$950.00,"Koch Dr, Guelph, ON N1G, Canada",Owner,1 bathroom,02-Mar-16,Yes,Yes,,,
http://www.kijiji.ca//v-house-rental/guelph/all-inc-cable-net-utilities-465-00-p-r-new-price/1144585234,ALL INC CABLE/NET & UTILITIES !! $465.00 P/R !! NEW PRICE !!,$465.00,"10 Mayfair Ct, Guelph, ON N1G 2S1, Canada",Owner,1 bathroom,02-Mar-16,Yes,No,4 bedrooms,1200,
http://www.kijiji.ca//v-room-rental-roommate/guelph/bright-room-in-a-nice-house-in-south-end/1144585319,Bright Room in a nice house in south end,$490.00,"Sidney Crescent, Guelph, ON N1G, Canada",,,02-Mar-16,Yes,,,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/amazing-corner-townhouse/1144586186,Amazing Corner Townhouse,Please Contact,"20 Katemore Dr, Guelph, ON N1L 0J1, Canada",,,02-Mar-16,No,No,,,
http://www.kijiji.ca//v-house-rental/guelph/amazing-corner-townhouse/1144585531,Amazing Corner Townhouse,Please Contact,"20 Katemore Dr, Guelph, ON N1L 0J1, Canada",Owner,2.5 bathrooms,02-Mar-16,No,No,4 bedrooms,,
http://www.kijiji.ca//v-room-rental-roommate/guelph/urgent-room-available-in-2-bed-basement/1144587104,URGENT room available in 2 bed basement,$525.00,"Cole Rd, Guelph, ON N1G, Canada",,,02-Mar-16,No,No,,,
http://www.kijiji.ca//v-bachelor-studio-apartments-condos/guelph/studio-apartment-all-inclusive-avail-now/1144215220,"Studio apartment, all inclusive, avail. now",$600.00,"Westgate Dr, guelph  ON",Owner,1 bathroom,01-Mar-16,Yes,No,,,
http://www.kijiji.ca//v-house-for-sale/guelph/143-memorial-cres-guelph-catch-it-while-you-can/1144216938,"143 Memorial Cres Guelph, Catch It While You Can!","$279,900.00","143 Memorial Crescent, Guelph, ON N1H 6C2, Canada",Professional,1 bathroom,01-Mar-16,,,3 bedrooms,,
http://www.kijiji.ca//v-3-bedroom-apartments-condos/guelph/atwood-suites-3-bedroom-plus-den-ground-floor-apartment/1144177657,Atwood Suites  - 3 bedroom plus den ground floor Apartment...,"$1,515.00","5 Schroder Crescent, Guelph, ON, N1E 7M6",Professional,2 bathrooms,01-Mar-16,No,Yes,,,
